省份,日(日期),新增确诊,新增死亡,新增治愈,累计确诊,累计死亡,累计治愈,现有确诊
云南省,2020年3月3日,0,0,1,174,2,169,3
云南省,2020年3月4日,0,0,0,174,2,169,3
云南省,2020年3月5日,0,0,0,174,2,169,3
云南省,2020年3月6日,0,0,1,174,2,170,2
云南省,2020年3月7日,0,0,0,174,2,170,2
云南省,2020年3月8日,0,0,0,174,2,170,2
云南省,2020年3月9日,0,0,0,174,2,170,2
云南省,2020年3月10日,0,0,0,174,2,170,2
云南省,2020年3月11日,0,0,0,174,2,170,2
云南省,2020年3月12日,0,0,0,174,2,170,2
云南省,2020年3月13日,0,0,0,174,2,170,2
云南省,2020年3月14日,0,0,2,174,2,172,0
云南省,2020年3月15日,0,0,0,174,2,172,0
浙江省,2020年1月23日,17,0,0,27,0,0,27
浙江省,2020年1月24日,16,0,1,43,0,1,42
浙江省,2020年1月25日,19,0,0,62,0,1,61
浙江省,2020年1月26日,42,0,0,104,0,1,103
浙江省,2020年1月27日,24,0,0,128,0,1,127
浙江省,2020年1月28日,45,0,2,173,0,3,170
浙江省,2020年1月29日,123,0,0,296,0,3,293
浙江省,2020年1月30日,132,0,1,428,0,4,424
浙江省,2020年1月31日,110,0,10,538,0,14,524
浙江省,2020年2月1日,61,0,7,599,0,21,578
浙江省,2020年2月2日,62,0,11,661,0,32,629
浙江省,2020年2月3日,63,0,11,724,0,43,681
浙江省,2020年2月4日,105,0,19,829,0,62,767
浙江省,2020年2月5日,66,0,16,895,0,78,817
浙江省,2020年2月6日,59,0,16,954,0,94,860
浙江省,2020年2月7日,52,0,29,1006,0,123,883
浙江省,2020年2月8日,42,0,52,1048,0,175,873
浙江省,2020年2月9日,27,0,26,1075,0,201,874
浙江省,2020年2月10日,17,0,41,1092,0,242,850
浙江省,2020年2月11日,25,0,28,1117,0,270,847
浙江省,2020年2月12日,14,0,51,1131,0,321,810
浙江省,2020年2月13日,14,0,39,1145,0,360,785
浙江省,2020年2月14日,10,0,43,1155,0,403,752
浙江省,2020年2月15日,7,0,25,1162,0,428,734
浙江省,2020年2月16日,5,0,28,1167,0,456,711
浙江省,2020年2月17日,4,0,51,1171,0,507,664
浙江省,2020年2月18日,1,0,28,1172,0,535,637
浙江省,2020年2月19日,2,0,69,1174,0,604,570
浙江省,2020年2月20日,1,1,29,1175,1,633,541
浙江省,2020年2月21日,28,0,46,1203,1,679,523
浙江省,2020年2月22日,2,0,40,1205,1,719,485
浙江省,2020年2月23日,0,0,41,1205,1,760,444
浙江省,2020年2月24日,0,0,22,1205,1,782,422
浙江省,2020年2月25日,0,0,26,1205,1,808,396
浙江省,2020年2月26日,0,0,59,1205,1,867,337
浙江省,2020年2月27日,0,0,65,1205,1,932,272
浙江省,2020年2月28日,0,0,43,1205,1,975,229
浙江省,2020年2月29日,0,0,41,1205,1,1016,188
浙江省,2020年3月1日,0,0,30,1205,1,1046,158
浙江省,2020年3月2日,1,0,23,1206,1,1069,136
浙江省,2020年3月3日,7,0,24,1213,1,1093,119
浙江省,2020年3月4日,0,0,21,1213,1,1114,98
浙江省,2020年3月5日,2,0,10,1215,1,1124,90
浙江省,2020年3月6日,0,0,23,1215,1,1147,67
浙江省,2020年3月7日,0,0,7,1215,1,1154,60
浙江省,2020年3月8日,0,0,7,1215,1,1161,53
浙江省,2020年3月9日,0,0,15,1215,1,1176,38
浙江省,2020年3月10日,0,0,15,1215,1,1191,23
浙江省,2020年3月11日,0,0,4,1215,1,1195,19
浙江省,2020年3月12日,0,0,2,1215,1,1197,17
浙江省,2020年3月13日,0,0,0,1215,1,1197,17
浙江省,2020年3月14日,12,0,14,1227,1,1211,15
浙江省,2020年3月15日,4,0,0,1231,1,1211,19
重庆市,2020年1月23日,3,0,0,9,0,0,9
重庆市,2020年1月24日,18,0,0,27,0,0,27
重庆市,2020年1月25日,30,0,0,57,0,0,57
重庆市,2020年1月26日,18,0,0,75,0,0,75
重庆市,2020年1月27日,35,0,0,110,0,0,110
重庆市,2020年1月28日,22,0,0,132,0,0,132
重庆市,2020年1月29日,15,0,1,147,0,1,146
重庆市,2020年1月30日,35,0,0,182,0,1,181
重庆市,2020年1月31日,29,0,0,211,0,1,210
重庆市,2020年2月1日,36,1,2,247,1,3,243
重庆市,2020年2月2日,53,1,4,300,2,7,291
重庆市,2020年2月3日,37,0,2,337,2,9,326
重庆市,2020年2月4日,29,0,0,366,2,9,355
重庆市,2020年2月5日,23,0,6,389,2,15,372
重庆市,2020年2月6日,22,0,9,411,2,24,385
重庆市,2020年2月7日,15,0,7,426,2,31,393
重庆市,2020年2月8日,2,0,8,428,2,39,387
重庆市,2020年2月9日,40,0,12,468,2,51,415
重庆市,2020年2月10日,18,0,15,486,2,66,418
重庆市,2020年2月11日,19,1,13,505,3,79,423
重庆市,2020年2月12日,13,0,23,518,3,102,413
重庆市,2020年2月13日,11,1,26,529,4,128,397
重庆市,2020年2月14日,8,1,24,537,5,152,380
重庆市,2020年2月15日,7,0,32,544,5,184,355
重庆市,2020年2月16日,7,0,23,551,5,207,339
重庆市,2020年2月17日,2,0,18,553,5,225,323
重庆市,2020年2月18日,2,0,29,555,5,254,296
重庆市,2020年2月19日,5,0,20,560,5,274,281
重庆市,2020年2月20日,7,1,25,567,6,299,262
重庆市,2020年2月21日,5,0,17,572,6,316,250
重庆市,2020年2月22日,1,0,12,573,6,328,239
重庆市,2020年2月23日,2,0,7,575,6,335,234
重庆市,2020年2月24日,1,0,14,576,6,349,221
重庆市,2020年2月25日,0,0,23,576,6,372,198
重庆市,2020年2月26日,0,0,12,576,6,384,186
重庆市,2020年2月27日,0,0,17,576,6,401,169
重庆市,2020年2月28日,0,0,21,576,6,422,148
重庆市,2020年2月29日,0,0,16,576,6,438,132
重庆市,2020年3月1日,0,0,12,576,6,450,120
重庆市,2020年3月2日,0,0,19,576,6,469,101
重庆市,2020年3月3日,0,0,21,576,6,490,80
重庆市,2020年3月4日,0,0,12,576,6,502,68
重庆市,2020年3月5日,0,0,10,576,6,512,58
重庆市,2020年3月6日,0,0,1,576,6,513,57
重庆市,2020年3月7日,0,0,13,576,6,526,44
重庆市,2020年3月8日,0,0,1,576,6,527,43
重庆市,2020年3月9日,0,0,15,576,6,542,28
重庆市,2020年3月10日,0,0,5,576,6,547,23
重庆市,2020年3月11日,0,0,7,576,6,554,16
重庆市,2020年3月12日,0,0,10,576,6,564,6
重庆市,2020年3月13日,0,0,2,576,6,566,4
重庆市,2020年3月14日,0,0,3,576,6,569,1
重庆市,2020年3月15日,0,0,1,576,6,570,0
